@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
10,17,0,0,1,1,16,15,15,17,15,15,9,21,8,5,7,6,East,North,West,South,13.75,17,6.5,East
11,17,0,0,1,1,16,15,15,18,14,15,9,22,7,5,5,6,West,North,West,South,13.5,17.5,5.75,East
12,17,1,0,1,1,15,15,15,19,13,15,9,21,5,5,3,7,West,South,North,North,13,17.5,5,East
13,17,0,1,1,1,14,15,15,18,13,16,9,21,3,3,1,9,North,South,East,North,12.75,17.5,4,East
14,17,0,1,1,1,14,16,15,18,14,16,9,22,1,2,1,11,West,Stop,Stop,West,13,18,3.75,West
15,17,1,0,1,1,13,16,3,1,14,17,9,23,3,-1,1,13,South,Stop,Stop,East,9.75,14.25,4,West
14,17,0,1,1,1,13,15,3,1,5,1,8,23,3,-1,-1,11,South,Stop,Stop,South,7.25,10,3,South
13,17,0,1,1,1,13,15,3,1,5,1,9,23,2,-1,-1,9,East,Stop,Stop,South,7.5,10,2.25,East
13,16,1,1,1,0,14,15,3,1,5,1,9,22,2,-1,-1,10,Stop,Stop,Stop,South,7.75,9.75,2.5,South
14,16,1,1,0,1,14,15,3,1,5,1,9,22,1,-1,-1,10,Stop,Stop,Stop,South,7.75,9.75,2.25,West
14,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,11,Stop,Stop,Stop,South,4.5,6,2,West
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,South,4.5,6,1.5,West
12,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,East,4.5,5.75,1.25,West
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,6,Stop,Stop,Stop,West,4.5,5.75,0.75,East
10,15,0,0,1,0,1,1,3,1,5,1,10,20,-1,-1,-1,6,Stop,Stop,Stop,North,4.75,5.75,0.75,East
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,North,4.5,5.75,1.25,East
12,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,4.5,6,1.5,North
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,10,Stop,Stop,Stop,North,4.5,6,1.75,North
13,16,1,1,1,0,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,4.5,6,1.5,West
13,17,0,1,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,4.5,6,1.5,West
12,17,1,0,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,9,Stop,Stop,Stop,North,4.5,6.25,1.5,West
11,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,8,Stop,Stop,Stop,North,4.5,6.5,1.25,West
10,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,East,4.5,6.5,1,West
9,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,West,4.5,6.5,1,South
8,17,0,1,1,0,1,1,3,1,5,1,10,23,-1,-1,-1,7,Stop,Stop,Stop,South,4.75,6.5,1,South
8,16,1,1,0,0,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,South,4.5,6.5,1,West
8,15,1,1,0,1,1,1,3,1,5,1,9,22,-1,-1,-1,7,Stop,Stop,Stop,South,4.5,6.25,1,West
7,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,8,Stop,Stop,Stop,South,4.5,6,1.25,North
6,15,1,1,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,8,Stop,Stop,Stop,East,4.5,6,1.25,North
6,16,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,West,4.5,5.75,1.25,North
6,17,1,1,0,0,1,1,3,1,5,1,10,20,-1,-1,-1,6,Stop,Stop,Stop,West,4.75,5.75,0.75,North
6,18,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,5,Stop,Stop,Stop,West,4.5,5.75,0.5,North
6,19,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,West,4.5,5.75,0.25,South
6,20,1,1,0,1,1,1,3,1,5,1,9,20,-1,-1,-1,3,Stop,Stop,Stop,North,4.5,5.75,0,South
6,19,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,5,Stop,Stop,Stop,North,4.5,5.75,0.5,South
6,18,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,South,4.5,6,1,South
6,17,1,1,0,0,1,1,3,1,5,1,9,22,-1,-1,-1,7,Stop,Stop,Stop,North,4.5,6.25,1,South
6,16,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,South,4.5,6,1.5,East
6,15,1,1,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,9,Stop,Stop,Stop,South,4.5,6.25,1.5,East
7,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,East,4.5,6,1,North
8,15,1,1,0,1,1,1,3,1,5,1,9,20,-1,-1,-1,7,Stop,Stop,Stop,West,4.5,5.75,1,North
8,16,1,1,0,0,1,1,3,1,5,1,10,20,-1,-1,-1,5,Stop,Stop,Stop,West,4.75,5.75,0.5,East
8,17,0,1,1,0,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,North,4.5,5.75,0.25,East
9,17,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,North,4.5,5.75,0.25,East
10,17,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,5,Stop,Stop,Stop,North,4.5,6,0.5,East
11,17,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,North,4.5,6,1,North
12,17,1,0,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,8,Stop,Stop,Stop,South,4.5,6.25,1.25,North
12,18,1,1,0,0,1,1,3,1,5,1,9,22,-1,-1,-1,6,Stop,Stop,Stop,North,4.5,6.25,0.75,North
12,19,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,6,Stop,Stop,Stop,South,4.5,6,0.75,West
12,20,0,1,0,1,1,1,3,1,5,1,9,22,-1,-1,-1,4,Stop,Stop,Stop,South,4.5,6.25,0.25,West
11,20,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,3,Stop,Stop,Stop,South,4.5,6,0,West
10,20,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,2,Stop,Stop,Stop,Stop,4.5,6,-0.25,North
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,West,North,Stop,13.5,15,14,West
13,3,0,0,1,1,10,15,12,15,14,16,17,15,15,13,14,16,Stop,West,South,West,13.25,15.25,14.5,West
12,3,1,0,1,1,10,15,11,15,14,15,17,15,14,13,14,16,East,East,North,West,13,15,14.25,East
11,3,0,0,1,1,11,15,12,15,14,16,16,15,12,13,16,17,East,East,South,West,13.25,15.25,14.5,North
12,3,1,0,1,1,12,15,12,15,14,15,16,15,12,12,14,16,West,East,North,West,13.5,15,13.5,North
12,4,1,1,0,0,11,15,12,15,14,16,16,15,12,11,14,14,West,East,North,East,13.25,15.25,12.75,West
12,5,0,1,0,1,11,15,12,15,14,16,15,15,11,10,13,14,West,East,South,East,13,15.25,12,West
11,5,0,0,1,1,11,15,12,15,14,15,16,15,10,11,13,15,East,East,North,East,13.25,15,12.25,West
10,5,0,0,1,1,12,15,13,15,14,16,16,15,12,13,15,16,West,West,West,West,13.75,15.25,14,North
9,5,1,0,1,0,11,15,12,15,13,16,16,15,12,13,15,16,West,East,South,West,13,15.25,14,North
9,6,1,1,0,0,10,15,13,15,13,15,15,15,10,13,13,15,West,West,West,West,12.75,15,12.75,North
9,7,1,1,0,0,10,15,12,15,12,15,15,15,9,11,11,13,East,West,East,East,12.25,15,11,East
9,8,0,1,1,1,11,15,12,15,13,15,14,15,9,10,11,13,East,West,North,West,12.5,15,10.75,East
10,8,0,0,1,1,11,15,11,15,13,16,15,15,8,8,11,11,East,West,South,North,12.5,15.25,9.5,East
11,8,0,0,1,1,12,15,11,15,13,15,14,15,8,7,9,11,East,West,South,North,12.5,15,8.75,North
12,8,1,0,1,1,13,15,10,15,13,15,14,16,8,9,8,10,North,East,East,South,12.5,15.25,8.75,North
12,9,1,1,0,0,13,16,11,15,14,15,14,16,8,7,8,8,North,East,West,North,13,15.5,7.75,North
12,10,1,1,0,0,13,17,12,15,13,15,14,15,8,5,6,8,South,East,North,West,13,15.5,6.75,West
12,11,0,1,0,1,13,16,13,15,13,16,14,16,6,5,6,6,North,North,East,East,13.25,15.75,5.75,West
11,11,0,0,1,1,13,17,13,16,14,16,13,16,8,7,8,8,East,East,West,West,13.25,16.25,7.75,West
10,11,0,0,1,1,14,17,14,16,13,16,14,16,10,9,8,8,East,East,North,North,13.75,16.25,8.75,West
9,11,0,0,1,1,14,17,14,16,13,17,13,16,11,10,10,10,West,West,West,South,13.5,16.5,10.25,West
8,11,1,0,1,1,13,17,13,16,12,17,13,17,11,10,10,10,South,North,West,East,12.75,16.75,10.25,West
7,11,0,0,1,1,13,16,13,17,11,17,13,16,11,12,10,12,South,North,West,South,12.5,16.5,11.25,North
6,11,1,1,1,1,13,16,13,17,10,17,14,16,12,13,10,12,North,West,West,West,12.5,16.5,11.75,North
6,12,1,1,0,0,13,17,12,17,9,17,14,15,12,11,8,10,North,West,East,West,12,16.5,10.25,North
6,13,1,1,0,0,13,17,12,17,10,17,13,15,11,10,8,9,North,West,East,West,12,16.5,9.5,North
6,14,1,1,0,0,13,17,11,17,10,17,13,15,10,8,7,7,West,West,West,East,11.75,16.5,8,East
6,15,1,1,1,1,12,17,10,17,9,17,12,15,8,6,5,7,West,West,West,East,10.75,16.5,6.5,East
7,15,0,0,1,1,11,17,10,17,8,17,13,15,6,5,3,7,West,West,West,North,10.5,16.5,5.25,North
8,15,1,1,0,1,10,17,9,17,8,17,14,15,4,3,2,7,West,West,Stop,South,10.25,16.5,4,North
8,16,1,1,0,0,10,17,9,17,5,1,14,16,3,2,-1,7,West,East,Stop,South,9.5,12.75,2.75,East
8,17,0,1,1,0,10,17,10,17,5,1,14,15,2,2,-1,8,Stop,Stop,Stop,North,9.75,12.5,2.75,East
9,17,0,0,1,1,1,1,10,17,5,1,14,15,-1,1,-1,6,Stop,Stop,Stop,North,7.5,8.5,1.25,East
10,17,0,0,1,1,1,1,3,1,5,1,14,16,-1,-1,-1,5,Stop,Stop,Stop,West,5.75,4.75,0.5,East
11,17,0,0,1,1,1,1,3,1,5,1,14,16,-1,-1,-1,3,Stop,Stop,Stop,South,5.75,4.75,0,East
12,17,1,0,1,1,1,1,3,1,5,1,13,16,-1,-1,-1,3,Stop,Stop,Stop,Stop,5.5,4.75,0,South
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,West,East,West,13.5,15,14,North
15,3,1,0,1,1,10,15,12,15,15,15,17,15,17,15,12,13,Stop,East,East,West,13.5,15,14.25,North
15,4,1,1,0,0,10,15,13,15,15,15,16,15,16,13,11,12,Stop,East,East,East,13.5,15,13,East
15,5,0,1,1,0,10,15,13,15,16,15,16,15,15,12,11,12,Stop,East,East,East,13.75,15,12.5,East
16,5,0,0,1,1,10,15,13,15,16,15,17,15,16,13,10,11,Stop,North,East,East,14,15,12.5,East
17,5,0,0,1,1,10,15,13,16,16,15,17,15,17,15,11,10,East,South,East,West,14,15.25,13.25,North
18,5,1,0,0,1,11,15,13,15,17,15,17,15,17,15,11,12,East,South,West,West,14.5,15,13.75,North
18,6,1,1,0,0,11,15,13,15,16,15,16,15,16,14,11,12,East,South,West,West,14,15,13.25,North
18,7,1,1,0,0,12,15,13,15,15,15,15,15,14,13,11,11,East,South,West,East,13.75,15,12.25,West
18,8,0,1,1,1,12,15,13,15,15,15,15,15,13,12,10,9,West,South,East,East,13.75,15,11,West
17,8,0,0,1,1,11,15,13,15,16,15,16,15,13,11,8,8,West,East,East,East,14,15,10,East
16,8,0,0,1,1,11,15,14,15,17,15,16,15,12,9,8,7,West,North,East,East,14.5,15,9,East
17,8,0,0,1,1,10,15,14,16,17,15,16,15,14,11,7,8,West,North,West,West,14.25,15.25,10,East
18,8,0,1,1,1,10,15,14,16,16,15,16,15,15,12,9,10,West,North,West,East,14,15.25,11.5,East
19,8,0,0,1,1,10,15,14,16,15,15,15,15,16,13,11,10,West,North,West,West,13.5,15.25,12.5,East
20,8,0,0,1,1,10,15,14,16,15,15,16,15,17,14,12,12,East,North,East,West,13.75,15.25,13.75,North
21,8,1,1,0,1,11,15,14,16,16,15,15,15,17,15,12,14,West,North,West,North,14,15.25,14.5,North
21,9,1,1,0,0,10,15,14,16,15,15,14,15,17,14,12,14,West,South,East,South,13.25,15.25,14.25,North
21,10,1,1,0,0,10,15,14,15,16,15,14,16,16,12,10,12,West,East,West,South,13.5,15.25,12.5,West
21,11,1,1,1,1,10,15,15,15,15,15,14,15,15,10,10,11,West,West,West,East,13.5,15,11.5,West
20,11,0,0,1,1,10,15,14,15,15,15,14,15,14,10,9,9,West,West,West,West,13.25,15,10.5,West
19,11,1,0,1,1,10,15,13,15,15,15,15,15,13,10,8,9,West,North,West,North,13.25,15,10,West
18,11,0,0,1,1,10,15,13,16,14,15,14,15,12,10,8,9,West,North,West,North,12.75,15.25,9.75,West
17,11,0,0,1,1,10,15,13,17,13,15,14,16,11,10,8,9,East,North,North,North,12.5,15.75,9.5,West
16,11,0,0,1,1,11,15,13,17,13,16,14,17,9,9,8,8,East,North,North,West,12.75,16.25,8.5,East
15,11,0,1,1,0,11,15,13,17,13,16,14,17,8,8,7,8,East,South,East,West,12.75,16.25,7.75,East
16,11,0,0,1,1,11,15,13,16,14,16,13,17,9,8,7,10,East,South,South,West,12.75,16,8.5,East
17,11,0,0,1,1,12,15,13,15,14,15,12,17,9,8,7,12,East,North,North,West,12.75,15.5,9,East
18,11,0,0,1,1,12,15,13,16,14,16,11,17,10,10,9,13,East,North,West,West,12.5,16,10.5,North
19,11,1,0,1,1,12,15,13,16,13,16,11,17,11,11,11,15,East,East,East,West,12.25,16,12,North
19,12,1,1,0,0,12,15,14,16,14,16,10,17,10,9,9,15,East,North,South,West,12.5,16,10.75,West
19,13,1,1,0,1,12,15,14,17,14,15,9,17,9,9,7,15,East,South,West,West,12.25,16,10,West
18,13,0,0,1,1,12,15,14,16,13,15,8,17,8,7,7,14,West,South,North,East,11.75,15.75,9,West
17,13,0,0,1,1,11,15,14,15,13,16,8,17,8,5,7,12,West,East,North,East,11.5,15.75,8,West
16,13,0,0,1,1,11,15,15,15,13,17,9,17,7,3,7,10,West,East,South,East,12,16,6.75,West
15,13,0,0,1,1,10,15,15,15,13,16,10,17,7,2,5,9,East,East,North,East,12,15.75,5.75,West
14,13,0,0,1,1,11,15,15,15,13,17,10,17,5,3,5,8,East,East,West,West,12.25,16,5.25,West
13,13,0,0,1,1,12,15,16,15,12,17,10,17,3,5,5,8,East,East,North,West,12.5,16,5.25,West
12,13,0,0,1,1,12,15,16,15,12,18,9,17,2,6,5,7,East,East,North,West,12.25,16.25,5,West
11,13,0,0,1,1,12,15,16,15,12,19,9,17,3,7,7,6,East,East,North,East,12.25,16.5,5.75,West
10,13,0,0,1,1,13,15,16,15,12,20,9,17,5,8,9,4,East,West,South,East,12.5,16.75,6.5,West
9,13,0,0,1,1,14,15,15,15,12,19,10,17,7,8,9,5,West,East,South,West,12.75,16.5,7.25,North
8,13,1,1,1,0,13,15,16,15,12,19,10,17,7,10,10,5,East,West,South,East,12.75,16.5,8,North
8,14,1,1,0,0,14,15,15,15,12,18,9,17,7,8,8,5,West,East,North,East,12.5,16.25,7,North
8,15,1,1,0,1,13,15,16,15,12,19,10,17,5,8,8,4,East,East,North,West,12.75,16.5,6.25,North
8,16,1,1,0,0,14,15,16,15,12,19,10,17,7,9,7,2,West,East,North,East,13,16.5,6.25,East
8,17,0,1,1,0,13,15,17,15,12,19,9,17,7,11,6,2,North,East,South,Stop,12.75,16.5,6.5,East
9,17,0,0,1,1,13,16,17,15,12,18,10,17,5,10,4,1,North,East,South,Stop,13,16.5,5,East
10,17,0,0,1,1,13,16,17,15,12,18,7,1,4,9,3,-1,South,West,North,Stop,12.25,12.5,3.75,East
11,17,0,0,1,1,13,15,16,15,12,19,7,1,4,7,3,-1,West,West,North,Stop,12,12.5,3.25,North
12,17,1,0,1,1,12,15,15,15,12,19,7,1,2,5,2,-1,West,West,Stop,Stop,11.5,12.5,2,North
12,18,1,1,0,0,12,15,14,15,12,19,7,1,3,5,1,-1,East,West,Stop,Stop,11.25,12.5,2,South
12,19,1,1,0,0,13,15,13,15,5,1,7,1,5,5,-1,-1,East,West,Stop,Stop,9.5,8,2,South
12,18,1,1,0,0,14,15,13,15,5,1,7,1,5,4,-1,-1,West,West,Stop,Stop,9.75,8,1.75,East
12,17,1,0,1,1,13,15,13,15,5,1,7,1,3,3,-1,-1,West,West,Stop,Stop,9.5,8,1,West
13,17,0,1,1,1,12,15,13,15,5,1,7,1,3,2,-1,-1,East,East,Stop,Stop,9.25,8,0.75,East
12,17,1,0,1,1,13,15,14,15,5,1,7,1,3,4,-1,-1,East,East,Stop,Stop,9.75,8,1.25,South
13,17,0,1,1,1,13,15,14,15,5,1,7,1,2,3,-1,-1,Stop,Stop,Stop,Stop,9.75,8,0.75,South
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,13.5,15,14,East
13,3,0,0,1,1,10,15,13,15,14,15,17,15,15,12,13,16,Stop,Stop,Stop,Stop,13.5,15,14,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,13.5,15,14,North
15,3,1,0,1,1,10,15,13,15,14,15,17,15,17,14,13,14,Stop,Stop,Stop,Stop,13.5,15,14.5,North
15,4,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,13,Stop,Stop,Stop,Stop,13.5,15,13.5,East
15,5,0,1,1,0,10,15,13,15,14,15,17,15,15,12,11,12,Stop,Stop,Stop,Stop,13.5,15,12.5,East
16,5,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,11,Stop,Stop,Stop,Stop,13.5,15,13,East
17,5,0,0,1,1,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,13.5,15,13.5,North
18,5,1,0,0,1,10,15,13,15,14,15,17,15,18,15,14,11,Stop,Stop,Stop,Stop,13.5,15,14.5,North
18,6,1,1,0,0,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,13.5,15,13.5,North
18,7,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,9,Stop,Stop,Stop,Stop,13.5,15,12.5,West
18,8,0,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,13.5,15,11.5,West
17,8,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,13.5,15,10.5,West
16,8,0,0,1,1,10,15,13,15,14,15,17,15,13,10,9,8,Stop,Stop,Stop,Stop,13.5,15,10,West
15,8,1,0,1,1,10,15,13,15,14,15,17,15,12,9,8,9,Stop,Stop,Stop,Stop,13.5,15,9.5,West
14,8,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,10,Stop,Stop,Stop,Stop,13.5,15,9,West
13,8,0,0,1,1,10,15,13,15,14,15,17,15,10,7,8,11,Stop,Stop,Stop,Stop,13.5,15,9,North
12,8,1,0,1,1,10,15,13,15,14,15,17,15,9,8,9,12,Stop,Stop,Stop,Stop,13.5,15,9.5,North
12,9,1,1,0,0,10,15,13,15,14,15,17,15,8,7,8,11,Stop,Stop,Stop,Stop,13.5,15,8.5,North
12,10,1,1,0,0,10,15,13,15,14,15,17,15,7,6,7,10,Stop,Stop,Stop,Stop,13.5,15,7.5,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,13.5,15,6.5,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,13.5,15,7,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,13.5,15,9.5,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,13.5,15,5,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,13.5,15,4.5,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,13.5,15,4,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,13.5,15,4.5,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,13.5,15,5,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,North
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,West
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,West
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,South
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,South
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,13.5,15,9.5,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,East
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,13.5,15,9.5,East
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,East
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,East
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,13.5,15,7,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,13.5,15,6.5,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,13.5,15,7,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,13.5,15,9.5,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,13.5,15,8.5,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,13.5,15,7.5,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,13.5,15,5,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,13.5,15,4.5,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,13.5,15,4,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,13.5,15,4.5,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,13.5,15,5,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,13.5,15,5.5,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,13.5,15,6.5,South
