@relation training_tutorial1.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
11,13,0,0,1,1,13,16,14,15,12,15,13,17,5,5,3,5,East,West,East,North,-1,0,-35,-36,West
10,13,0,0,1,1,14,16,13,15,13,15,12,17,7,5,5,7,West,West,West,North,-1,0,-36,-37,West
9,13,0,0,1,1,13,16,13,15,12,15,12,18,7,6,5,9,North,East,West,North,-1,0,-37,-38,North
8,13,1,1,1,0,13,17,14,15,11,15,12,19,9,8,5,11,South,North,West,North,-1,0,-38,-39,North
8,14,1,1,0,0,13,16,14,16,11,15,12,20,7,8,4,10,East,North,East,West,-1,0,-39,-40,North
8,15,1,1,0,1,14,16,14,17,12,15,12,20,7,8,4,8,South,East,East,West,-1,0,-40,-41,North
8,16,1,1,0,0,14,15,15,17,13,15,11,20,7,8,6,6,East,North,East,West,-1,0,-41,-42,East
8,17,0,1,1,0,15,15,15,18,13,15,10,20,9,8,7,4,East,North,East,North,-1,0,-42,-43,East
9,17,0,0,1,1,16,15,15,18,14,15,9,20,9,7,7,4,East,South,East,North,-1,0,-43,-44,East
10,17,0,0,1,1,16,15,15,17,15,15,9,21,8,5,7,6,East,North,West,South,-1,0,-44,-45,East
11,17,0,0,1,1,16,15,15,18,14,15,9,22,7,5,5,6,West,North,West,South,-1,0,-45,-46,East
12,17,1,0,1,1,15,15,15,19,13,15,9,21,5,5,3,7,West,South,North,North,-1,0,-46,-47,East
13,17,0,1,1,1,14,15,15,18,13,16,9,21,3,3,1,9,North,South,East,North,-1,0,-47,-48,East
14,17,0,1,1,1,14,16,15,18,14,16,9,22,1,2,1,11,West,Stop,Stop,West,-1,0,-48,151,West
15,17,1,0,1,1,13,16,3,1,14,17,9,23,3,-1,1,13,South,Stop,Stop,East,-1,0,151,350,West
14,17,0,1,1,1,13,15,3,1,5,1,8,23,3,-1,-1,11,South,Stop,Stop,South,-1,0,350,349,South
13,17,0,1,1,1,13,15,3,1,5,1,9,23,2,-1,-1,9,East,Stop,Stop,South,-1,0,349,348,East
13,16,1,1,1,0,14,15,3,1,5,1,9,22,2,-1,-1,10,Stop,Stop,Stop,South,-1,0,348,347,South
14,16,1,1,0,1,14,15,3,1,5,1,9,22,1,-1,-1,10,Stop,Stop,Stop,South,-1,0,347,546,West
14,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,11,Stop,Stop,Stop,South,-1,0,546,545,West
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,South,-1,0,545,544,West
12,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,East,-1,0,544,543,West
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,6,Stop,Stop,Stop,West,-1,0,543,542,East
10,15,0,0,1,0,1,1,3,1,5,1,10,20,-1,-1,-1,6,Stop,Stop,Stop,North,-1,0,542,541,East
11,15,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,541,540,East
12,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,540,539,North
13,15,1,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,10,Stop,Stop,Stop,North,-1,0,539,538,North
13,16,1,1,1,0,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,538,537,West
13,17,0,1,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,537,536,West
12,17,1,0,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,9,Stop,Stop,Stop,North,-1,0,536,535,West
11,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,8,Stop,Stop,Stop,North,-1,0,535,534,West
10,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,534,533,West
9,17,0,0,1,1,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,West,-1,0,533,532,South
8,17,0,1,1,0,1,1,3,1,5,1,10,23,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,532,531,South
8,16,1,1,0,0,1,1,3,1,5,1,9,23,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,531,530,West
8,15,1,1,0,1,1,1,3,1,5,1,9,22,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,530,529,West
7,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,8,Stop,Stop,Stop,South,-1,0,529,528,North
6,15,1,1,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,8,Stop,Stop,Stop,East,-1,0,528,527,North
6,16,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,8,Stop,Stop,Stop,West,-1,0,527,526,North
6,17,1,1,0,0,1,1,3,1,5,1,10,20,-1,-1,-1,6,Stop,Stop,Stop,West,-1,0,526,525,North
6,18,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,5,Stop,Stop,Stop,West,-1,0,525,524,North
6,19,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,West,-1,0,524,523,South
6,20,1,1,0,1,1,1,3,1,5,1,9,20,-1,-1,-1,3,Stop,Stop,Stop,North,-1,0,523,522,South
6,19,1,1,0,0,1,1,3,1,5,1,9,20,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,522,521,South
6,18,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,South,-1,0,521,520,South
6,17,1,1,0,0,1,1,3,1,5,1,9,22,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,520,519,South
6,16,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,9,Stop,Stop,Stop,South,-1,0,519,518,East
6,15,1,1,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,9,Stop,Stop,Stop,South,-1,0,518,517,East
7,15,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,East,-1,0,517,516,North
8,15,1,1,0,1,1,1,3,1,5,1,9,20,-1,-1,-1,7,Stop,Stop,Stop,West,-1,0,516,515,North
8,16,1,1,0,0,1,1,3,1,5,1,10,20,-1,-1,-1,5,Stop,Stop,Stop,West,-1,0,515,514,East
8,17,0,1,1,0,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,North,-1,0,514,513,East
9,17,0,0,1,1,1,1,3,1,5,1,9,20,-1,-1,-1,4,Stop,Stop,Stop,North,-1,0,513,512,East
10,17,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,5,Stop,Stop,Stop,North,-1,0,512,511,East
11,17,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,7,Stop,Stop,Stop,North,-1,0,511,510,North
12,17,1,0,1,1,1,1,3,1,5,1,9,22,-1,-1,-1,8,Stop,Stop,Stop,South,-1,0,510,509,North
12,18,1,1,0,0,1,1,3,1,5,1,9,22,-1,-1,-1,6,Stop,Stop,Stop,North,-1,0,509,508,North
12,19,1,1,0,0,1,1,3,1,5,1,9,21,-1,-1,-1,6,Stop,Stop,Stop,South,-1,0,508,507,West
12,20,0,1,0,1,1,1,3,1,5,1,9,22,-1,-1,-1,4,Stop,Stop,Stop,South,-1,0,507,506,West
11,20,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,3,Stop,Stop,Stop,South,-1,0,506,505,West
10,20,0,0,1,1,1,1,3,1,5,1,9,21,-1,-1,-1,2,Stop,Stop,Stop,Stop,-1,0,505,504,North
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,West,North,Stop,-1,0,0,-1,West
13,3,0,0,1,1,10,15,12,15,14,16,17,15,15,13,14,16,Stop,West,South,West,-1,0,-1,-2,West
12,3,1,0,1,1,10,15,11,15,14,15,17,15,14,13,14,16,East,East,North,West,-1,0,-2,-3,East
11,3,0,0,1,1,11,15,12,15,14,16,16,15,12,13,16,17,East,East,South,West,-1,0,-3,-4,North
12,3,1,0,1,1,12,15,12,15,14,15,16,15,12,12,14,16,West,East,North,West,-1,0,-4,-5,North
12,4,1,1,0,0,11,15,12,15,14,16,16,15,12,11,14,14,West,East,North,East,-1,0,-5,-6,West
12,5,0,1,0,1,11,15,12,15,14,16,15,15,11,10,13,14,West,East,South,East,-1,0,-6,-7,West
11,5,0,0,1,1,11,15,12,15,14,15,16,15,10,11,13,15,East,East,North,East,-1,0,-7,-8,West
10,5,0,0,1,1,12,15,13,15,14,16,16,15,12,13,15,16,West,West,West,West,-1,0,-8,-9,North
9,5,1,0,1,0,11,15,12,15,13,16,16,15,12,13,15,16,West,East,South,West,-1,0,-9,-10,North
9,6,1,1,0,0,10,15,13,15,13,15,15,15,10,13,13,15,West,West,West,West,-1,0,-10,-11,North
9,7,1,1,0,0,10,15,12,15,12,15,15,15,9,11,11,13,East,West,East,East,-1,0,-11,-12,East
9,8,0,1,1,1,11,15,12,15,13,15,14,15,9,10,11,13,East,West,North,West,-1,0,-12,-13,East
10,8,0,0,1,1,11,15,11,15,13,16,15,15,8,8,11,11,East,West,South,North,-1,0,-13,-14,East
11,8,0,0,1,1,12,15,11,15,13,15,14,15,8,7,9,11,East,West,South,North,-1,0,-14,-15,North
12,8,1,0,1,1,13,15,10,15,13,15,14,16,8,9,8,10,North,East,East,South,-1,0,-15,-16,North
12,9,1,1,0,0,13,16,11,15,14,15,14,16,8,7,8,8,North,East,West,North,-1,0,-16,-17,North
12,10,1,1,0,0,13,17,12,15,13,15,14,15,8,5,6,8,South,East,North,West,-1,0,-17,-18,West
12,11,0,1,0,1,13,16,13,15,13,16,14,16,6,5,6,6,North,North,East,East,-1,0,-18,-19,West
11,11,0,0,1,1,13,17,13,16,14,16,13,16,8,7,8,8,East,East,West,West,-1,0,-19,-20,West
10,11,0,0,1,1,14,17,14,16,13,16,14,16,10,9,8,8,East,East,North,North,-1,0,-20,-21,West
9,11,0,0,1,1,14,17,14,16,13,17,13,16,11,10,10,10,West,West,West,South,-1,0,-21,-22,West
8,11,1,0,1,1,13,17,13,16,12,17,13,17,11,10,10,10,South,North,West,East,-1,0,-22,-23,West
7,11,0,0,1,1,13,16,13,17,11,17,13,16,11,12,10,12,South,North,West,South,-1,0,-23,-24,North
6,11,1,1,1,1,13,16,13,17,10,17,14,16,12,13,10,12,North,West,West,West,-1,0,-24,-25,North
6,12,1,1,0,0,13,17,12,17,9,17,14,15,12,11,8,10,North,West,East,West,-1,0,-25,-26,North
6,13,1,1,0,0,13,17,12,17,10,17,13,15,11,10,8,9,North,West,East,West,-1,0,-26,-27,North
6,14,1,1,0,0,13,17,11,17,10,17,13,15,10,8,7,7,West,West,West,East,-1,0,-27,-28,East
6,15,1,1,1,1,12,17,10,17,9,17,12,15,8,6,5,7,West,West,West,East,-1,0,-28,-29,East
7,15,0,0,1,1,11,17,10,17,8,17,13,15,6,5,3,7,West,West,West,North,-1,0,-29,-30,North
8,15,1,1,0,1,10,17,9,17,8,17,14,15,4,3,2,7,West,West,Stop,South,-1,0,-30,169,North
8,16,1,1,0,0,10,17,9,17,5,1,14,16,3,2,-1,7,West,East,Stop,South,-1,0,169,168,East
8,17,0,1,1,0,10,17,10,17,5,1,14,15,2,2,-1,8,Stop,Stop,Stop,North,-1,0,168,367,East
9,17,0,0,1,1,1,1,10,17,5,1,14,15,-1,1,-1,6,Stop,Stop,Stop,North,-1,0,367,566,East
10,17,0,0,1,1,1,1,3,1,5,1,14,16,-1,-1,-1,5,Stop,Stop,Stop,West,-1,0,566,565,East
11,17,0,0,1,1,1,1,3,1,5,1,14,16,-1,-1,-1,3,Stop,Stop,Stop,South,-1,0,565,564,East
12,17,1,0,1,1,1,1,3,1,5,1,13,16,-1,-1,-1,3,Stop,Stop,Stop,Stop,-1,0,564,563,South
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,West,East,West,-1,0,0,-1,North
15,3,1,0,1,1,10,15,12,15,15,15,17,15,17,15,12,13,Stop,East,East,West,-1,0,-1,-2,North
15,4,1,1,0,0,10,15,13,15,15,15,16,15,16,13,11,12,Stop,East,East,East,-1,0,-2,-3,East
15,5,0,1,1,0,10,15,13,15,16,15,16,15,15,12,11,12,Stop,East,East,East,-1,0,-3,-4,East
16,5,0,0,1,1,10,15,13,15,16,15,17,15,16,13,10,11,Stop,North,East,East,-1,0,-4,-5,East
17,5,0,0,1,1,10,15,13,16,16,15,17,15,17,15,11,10,East,South,East,West,-1,0,-5,-6,North
18,5,1,0,0,1,11,15,13,15,17,15,17,15,17,15,11,12,East,South,West,West,-1,0,-6,-7,North
18,6,1,1,0,0,11,15,13,15,16,15,16,15,16,14,11,12,East,South,West,West,-1,0,-7,-8,North
18,7,1,1,0,0,12,15,13,15,15,15,15,15,14,13,11,11,East,South,West,East,-1,0,-8,-9,West
18,8,0,1,1,1,12,15,13,15,15,15,15,15,13,12,10,9,West,South,East,East,-1,0,-9,-10,West
17,8,0,0,1,1,11,15,13,15,16,15,16,15,13,11,8,8,West,East,East,East,-1,0,-10,-11,East
16,8,0,0,1,1,11,15,14,15,17,15,16,15,12,9,8,7,West,North,East,East,-1,0,-11,-12,East
17,8,0,0,1,1,10,15,14,16,17,15,16,15,14,11,7,8,West,North,West,West,-1,0,-12,-13,East
18,8,0,1,1,1,10,15,14,16,16,15,16,15,15,12,9,10,West,North,West,East,-1,0,-13,-14,East
19,8,0,0,1,1,10,15,14,16,15,15,15,15,16,13,11,10,West,North,West,West,-1,0,-14,-15,East
20,8,0,0,1,1,10,15,14,16,15,15,16,15,17,14,12,12,East,North,East,West,-1,0,-15,-16,North
21,8,1,1,0,1,11,15,14,16,16,15,15,15,17,15,12,14,West,North,West,North,-1,0,-16,-17,North
21,9,1,1,0,0,10,15,14,16,15,15,14,15,17,14,12,14,West,South,East,South,-1,0,-17,-18,North
21,10,1,1,0,0,10,15,14,15,16,15,14,16,16,12,10,12,West,East,West,South,-1,0,-18,-19,West
21,11,1,1,1,1,10,15,15,15,15,15,14,15,15,10,10,11,West,West,West,East,-1,0,-19,-20,West
20,11,0,0,1,1,10,15,14,15,15,15,14,15,14,10,9,9,West,West,West,West,-1,0,-20,-21,West
19,11,1,0,1,1,10,15,13,15,15,15,15,15,13,10,8,9,West,North,West,North,-1,0,-21,-22,West
18,11,0,0,1,1,10,15,13,16,14,15,14,15,12,10,8,9,West,North,West,North,-1,0,-22,-23,West
17,11,0,0,1,1,10,15,13,17,13,15,14,16,11,10,8,9,East,North,North,North,-1,0,-23,-24,West
16,11,0,0,1,1,11,15,13,17,13,16,14,17,9,9,8,8,East,North,North,West,-1,0,-24,-25,East
15,11,0,1,1,0,11,15,13,17,13,16,14,17,8,8,7,8,East,South,East,West,-1,0,-25,-26,East
16,11,0,0,1,1,11,15,13,16,14,16,13,17,9,8,7,10,East,South,South,West,-1,0,-26,-27,East
17,11,0,0,1,1,12,15,13,15,14,15,12,17,9,8,7,12,East,North,North,West,-1,0,-27,-28,East
18,11,0,0,1,1,12,15,13,16,14,16,11,17,10,10,9,13,East,North,West,West,-1,0,-28,-29,North
19,11,1,0,1,1,12,15,13,16,13,16,11,17,11,11,11,15,East,East,East,West,-1,0,-29,-30,North
19,12,1,1,0,0,12,15,14,16,14,16,10,17,10,9,9,15,East,North,South,West,-1,0,-30,-31,West
19,13,1,1,0,1,12,15,14,17,14,15,9,17,9,9,7,15,East,South,West,West,-1,0,-31,-32,West
18,13,0,0,1,1,12,15,14,16,13,15,8,17,8,7,7,14,West,South,North,East,-1,0,-32,-33,West
17,13,0,0,1,1,11,15,14,15,13,16,8,17,8,5,7,12,West,East,North,East,-1,0,-33,-34,West
16,13,0,0,1,1,11,15,15,15,13,17,9,17,7,3,7,10,West,East,South,East,-1,0,-34,-35,West
15,13,0,0,1,1,10,15,15,15,13,16,10,17,7,2,5,9,East,East,North,East,-1,0,-35,-36,West
14,13,0,0,1,1,11,15,15,15,13,17,10,17,5,3,5,8,East,East,West,West,-1,0,-36,-37,West
13,13,0,0,1,1,12,15,16,15,12,17,10,17,3,5,5,8,East,East,North,West,-1,0,-37,-38,West
12,13,0,0,1,1,12,15,16,15,12,18,9,17,2,6,5,7,East,East,North,West,-1,0,-38,-39,West
11,13,0,0,1,1,12,15,16,15,12,19,9,17,3,7,7,6,East,East,North,East,-1,0,-39,-40,West
10,13,0,0,1,1,13,15,16,15,12,20,9,17,5,8,9,4,East,West,South,East,-1,0,-40,-41,West
9,13,0,0,1,1,14,15,15,15,12,19,10,17,7,8,9,5,West,East,South,West,-1,0,-41,-42,North
8,13,1,1,1,0,13,15,16,15,12,19,10,17,7,10,10,5,East,West,South,East,-1,0,-42,-43,North
8,14,1,1,0,0,14,15,15,15,12,18,9,17,7,8,8,5,West,East,North,East,-1,0,-43,-44,North
8,15,1,1,0,1,13,15,16,15,12,19,10,17,5,8,8,4,East,East,North,West,-1,0,-44,-45,North
8,16,1,1,0,0,14,15,16,15,12,19,10,17,7,9,7,2,West,East,North,East,-1,0,-45,-46,East
8,17,0,1,1,0,13,15,17,15,12,19,9,17,7,11,6,2,North,East,South,Stop,-1,0,-46,-47,East
9,17,0,0,1,1,13,16,17,15,12,18,10,17,5,10,4,1,North,East,South,Stop,-1,0,-47,152,East
10,17,0,0,1,1,13,16,17,15,12,18,7,1,4,9,3,-1,South,West,North,Stop,-1,0,152,151,East
11,17,0,0,1,1,13,15,16,15,12,19,7,1,4,7,3,-1,West,West,North,Stop,-1,0,151,150,North
12,17,1,0,1,1,12,15,15,15,12,19,7,1,2,5,2,-1,West,West,Stop,Stop,-1,0,150,149,North
12,18,1,1,0,0,12,15,14,15,12,19,7,1,3,5,1,-1,East,West,Stop,Stop,-1,0,149,348,South
12,19,1,1,0,0,13,15,13,15,5,1,7,1,5,5,-1,-1,East,West,Stop,Stop,-1,0,348,347,South
12,18,1,1,0,0,14,15,13,15,5,1,7,1,5,4,-1,-1,West,West,Stop,Stop,-1,0,347,346,East
12,17,1,0,1,1,13,15,13,15,5,1,7,1,3,3,-1,-1,West,West,Stop,Stop,-1,0,346,345,West
13,17,0,1,1,1,12,15,13,15,5,1,7,1,3,2,-1,-1,East,East,Stop,Stop,-1,0,345,344,East
12,17,1,0,1,1,13,15,14,15,5,1,7,1,3,4,-1,-1,East,East,Stop,Stop,-1,0,344,343,South
13,17,0,1,1,1,13,15,14,15,5,1,7,1,2,3,-1,-1,Stop,Stop,Stop,Stop,-1,0,343,342,South
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,-1,0,0,-1,East
13,3,0,0,1,1,10,15,13,15,14,15,17,15,15,12,13,16,Stop,Stop,Stop,Stop,-1,0,-1,-2,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,-1,0,-2,-3,North
15,3,1,0,1,1,10,15,13,15,14,15,17,15,17,14,13,14,Stop,Stop,Stop,Stop,-1,0,-3,-4,North
15,4,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,13,Stop,Stop,Stop,Stop,-1,0,-4,-5,East
15,5,0,1,1,0,10,15,13,15,14,15,17,15,15,12,11,12,Stop,Stop,Stop,Stop,-1,0,-5,-6,East
16,5,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,11,Stop,Stop,Stop,Stop,-1,0,-6,-7,East
17,5,0,0,1,1,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,-1,0,-7,-8,North
18,5,1,0,0,1,10,15,13,15,14,15,17,15,18,15,14,11,Stop,Stop,Stop,Stop,-1,0,-8,-9,North
18,6,1,1,0,0,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,-1,0,-9,-10,North
18,7,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,9,Stop,Stop,Stop,Stop,-1,0,-10,-11,West
18,8,0,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-11,-12,West
17,8,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-12,-13,West
16,8,0,0,1,1,10,15,13,15,14,15,17,15,13,10,9,8,Stop,Stop,Stop,Stop,-1,0,-13,-14,West
15,8,1,0,1,1,10,15,13,15,14,15,17,15,12,9,8,9,Stop,Stop,Stop,Stop,-1,0,-14,-15,West
14,8,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,10,Stop,Stop,Stop,Stop,-1,0,-15,-16,West
13,8,0,0,1,1,10,15,13,15,14,15,17,15,10,7,8,11,Stop,Stop,Stop,Stop,-1,0,-16,-17,North
12,8,1,0,1,1,10,15,13,15,14,15,17,15,9,8,9,12,Stop,Stop,Stop,Stop,-1,0,-17,-18,North
12,9,1,1,0,0,10,15,13,15,14,15,17,15,8,7,8,11,Stop,Stop,Stop,Stop,-1,0,-18,-19,North
12,10,1,1,0,0,10,15,13,15,14,15,17,15,7,6,7,10,Stop,Stop,Stop,Stop,-1,0,-19,-20,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,-1,0,-20,-21,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,-1,0,-21,-22,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-22,-23,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-23,-24,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-24,-25,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-25,-26,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-26,-27,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-27,-28,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-28,-29,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-29,-30,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-30,-31,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,-1,0,-31,-32,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-32,-33,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-33,-34,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-34,-35,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-35,-36,North
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-36,-37,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-37,-38,West
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-38,-39,West
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-39,-40,South
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-40,-41,South
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-41,-42,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-42,-43,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-43,-44,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-44,-45,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-45,-46,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-46,-47,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-47,-48,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-48,-49,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-49,-50,East
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-50,-51,East
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-51,-52,East
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-52,-53,East
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,-1,0,-53,-54,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,-1,0,-54,-55,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,-1,0,-55,-56,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-56,-57,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-57,-58,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-58,-59,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-59,-60,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-60,-61,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-61,-62,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-62,-63,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-63,-64,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-64,-65,West
