@relation training_keyboard.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute Direction {North,South,East,West,Stop}

@data
14,15,1,0,1,1,1,1,3,1,13,15,7,1,-1,-1,1,-1,Stop,Stop,West,Stop,-1,0,544,543,West
15,15,0,0,1,1,1,1,3,1,12,15,7,1,-1,-1,3,-1,Stop,Stop,West,Stop,-1,0,543,542,West
14,15,1,0,1,1,1,1,3,1,11,15,7,1,-1,-1,3,-1,Stop,Stop,West,Stop,-1,0,542,541,West
13,15,1,0,1,1,1,1,3,1,11,15,7,1,-1,-1,2,-1,Stop,Stop,Stop,Stop,-1,0,541,540,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,East,West,Stop,-1,0,0,-1,Stop
14,3,0,0,1,1,10,15,14,15,13,15,17,15,16,12,13,15,Stop,East,North,Stop,-1,0,-1,-2,East
14,3,0,0,1,1,10,15,14,15,13,16,17,15,16,12,14,15,Stop,North,East,Stop,-1,0,-2,-3,North
15,3,1,0,1,1,10,15,14,16,14,16,17,15,17,14,14,14,Stop,North,East,Stop,-1,0,-3,-4,North
15,4,1,1,0,0,10,15,14,16,14,16,17,15,16,13,13,13,East,South,North,West,-1,0,-4,-5,East
15,5,0,1,1,0,11,15,14,15,14,17,17,15,14,11,13,11,West,South,South,West,-1,0,-5,-6,East
16,5,0,0,1,1,10,15,14,15,14,16,16,15,16,12,13,11,East,North,South,East,-1,0,-6,-7,East
17,5,0,0,1,1,11,15,14,16,14,16,15,15,16,14,14,11,East,North,South,East,-1,0,-7,-8,Stop
18,5,1,0,0,1,12,15,14,17,14,16,16,15,16,16,15,11,East,East,North,West,-1,0,-8,-9,North
18,5,1,0,0,1,13,15,15,17,14,17,17,15,15,15,16,12,North,West,East,East,-1,0,-9,-10,North
18,6,1,1,0,0,13,16,14,17,15,17,16,15,15,15,14,10,North,South,West,West,-1,0,-10,-11,North
18,7,1,1,0,0,13,17,14,16,14,17,17,15,15,13,14,10,South,South,West,East,-1,0,-11,-12,West
18,8,0,1,1,1,13,16,14,16,13,17,16,15,13,12,14,8,North,North,West,West,-1,0,-12,-13,West
17,8,0,0,1,1,13,17,14,17,12,17,17,15,13,12,14,8,North,North,North,West,-1,0,-13,-14,West
16,8,0,0,1,1,13,17,14,17,12,18,16,15,12,11,14,8,East,East,North,West,-1,0,-14,-15,West
15,8,1,0,1,1,14,17,15,17,12,19,15,15,10,9,14,8,South,West,North,North,-1,0,-15,-16,West
14,8,0,0,1,1,14,16,14,17,12,20,14,15,8,9,14,8,North,East,North,South,-1,0,-16,-17,West
13,8,0,0,1,1,14,17,15,17,12,20,14,16,10,11,13,8,North,East,North,North,-1,0,-17,-18,North
12,8,1,0,1,1,14,17,15,17,12,20,14,15,11,12,12,10,West,West,North,North,-1,0,-18,-19,North
12,9,1,1,0,0,13,17,14,17,12,20,14,16,9,10,11,10,East,West,West,North,-1,0,-19,-20,North
12,10,1,1,0,0,14,17,13,17,11,20,14,17,9,8,11,9,West,West,East,East,-1,0,-20,-21,West
12,11,0,1,0,1,13,17,13,17,12,20,14,17,7,7,9,9,East,West,West,North,-1,0,-21,-22,West
11,11,0,0,1,1,14,17,12,17,11,20,15,17,9,7,9,11,East,East,West,South,-1,0,-22,-23,West
10,11,0,0,1,1,15,17,13,17,10,20,15,18,11,9,9,11,East,East,West,South,-1,0,-23,-24,West
9,11,0,0,1,1,15,17,13,17,9,20,15,17,12,10,9,12,East,West,West,East,-1,0,-24,-25,North
8,11,1,0,1,1,16,17,12,17,9,20,15,17,14,10,10,14,East,West,North,East,-1,0,-25,-26,North
8,12,1,1,0,0,16,17,11,17,9,21,16,17,13,8,10,14,West,East,South,West,-1,0,-26,-27,North
8,13,1,1,1,0,15,17,12,17,9,20,17,17,11,8,8,12,West,East,East,West,-1,0,-27,-28,North
8,14,1,1,0,0,14,17,12,17,10,20,16,17,9,7,8,11,East,East,East,West,-1,0,-28,-29,West
8,15,1,1,0,1,15,17,13,17,11,20,16,17,9,7,8,10,North,East,East,East,-1,0,-29,-30,West
7,15,0,0,1,1,15,18,14,17,11,20,16,17,11,9,9,12,South,East,East,West,-1,0,-30,-31,North
6,15,1,1,1,1,15,17,15,17,12,20,17,17,11,11,11,12,North,North,East,West,-1,0,-31,-32,North
6,16,1,1,0,0,15,18,15,18,12,20,16,17,11,11,10,10,North,South,West,North,-1,0,-32,-33,North
6,17,1,1,0,0,15,18,15,17,11,20,15,17,10,9,8,10,North,East,West,South,-1,0,-33,-34,North
6,18,1,1,0,0,15,18,16,17,11,20,15,18,9,11,7,10,North,East,West,East,-1,0,-34,-35,South
6,19,1,1,0,0,15,18,16,17,11,20,15,17,10,12,6,12,South,East,West,East,-1,0,-35,-36,South
6,18,1,1,0,0,15,17,17,17,11,20,16,17,10,12,7,12,North,East,West,East,-1,0,-36,-37,South
6,17,1,1,0,0,15,18,18,17,10,20,17,17,10,12,7,11,North,West,West,East,-1,0,-37,-38,South
6,16,1,1,0,0,15,18,17,17,10,20,17,17,11,12,8,13,North,West,West,East,-1,0,-38,-39,West
6,15,1,1,1,1,15,19,16,17,10,20,18,17,13,12,9,14,North,East,East,East,-1,0,-39,-40,West
5,15,0,0,1,1,15,19,17,17,11,20,18,17,14,14,11,15,North,East,East,West,-1,0,-40,-41,West
4,15,0,0,1,1,15,19,18,17,11,20,18,17,15,16,12,15,North,East,East,West,-1,0,-41,-42,West
3,15,0,0,1,1,15,19,18,17,12,20,17,17,16,17,14,16,North,East,West,East,-1,0,-42,-43,West
2,15,0,0,1,1,15,20,19,17,11,20,17,17,18,19,14,18,East,South,West,East,-1,0,-43,-44,Stop
1,15,0,0,1,0,16,20,19,16,10,20,18,17,20,19,14,20,East,South,East,West,-1,0,-44,-45,East
1,15,0,0,1,0,16,20,19,16,11,20,19,17,20,19,15,19,East,North,East,West,-1,0,-45,-46,East
2,15,0,0,1,1,17,20,19,17,11,20,18,17,20,19,14,18,West,North,East,East,-1,0,-46,-47,East
3,15,0,0,1,1,16,20,19,17,12,20,18,17,18,18,14,18,West,West,East,West,-1,0,-47,-48,East
4,15,0,0,1,1,16,20,18,17,12,20,19,17,17,16,13,16,West,West,South,West,-1,0,-48,-49,East
5,15,0,0,1,1,16,20,18,17,12,19,18,17,16,15,11,15,West,West,North,East,-1,0,-49,-50,East
6,15,1,1,1,1,15,20,18,17,12,20,18,17,14,14,11,15,East,West,South,East,-1,0,-50,-51,East
7,15,0,0,1,1,16,20,18,17,12,19,19,17,14,13,9,14,West,West,South,East,-1,0,-51,-52,North
8,15,1,1,0,1,15,20,17,17,12,18,19,17,12,11,7,13,West,East,South,East,-1,0,-52,-53,North
8,16,1,1,0,0,15,20,18,17,12,17,19,17,11,11,5,12,East,East,West,West,-1,0,-53,-54,East
8,17,0,1,1,0,16,20,19,17,11,17,19,17,11,11,3,10,West,West,East,West,-1,0,-54,-55,East
9,17,0,0,1,1,15,20,18,17,12,17,18,17,9,9,3,8,South,East,East,East,-1,0,-55,-56,East
10,17,0,0,1,1,15,19,19,17,12,17,17,17,7,9,2,8,South,West,Stop,East,-1,0,-56,-57,East
11,17,0,0,1,1,15,18,18,17,12,17,18,17,5,7,1,8,South,West,Stop,West,-1,0,-57,142,East
12,17,1,0,1,1,15,18,18,17,5,1,19,17,4,6,-1,6,South,West,Stop,East,-1,0,142,141,East
13,17,0,1,1,1,15,17,17,17,5,1,18,17,2,4,-1,6,Stop,West,Stop,West,-1,0,141,340,East
14,17,0,1,1,1,1,1,17,17,5,1,19,17,-1,3,-1,4,Stop,Stop,Stop,West,-1,0,340,339,East
15,17,1,0,1,1,1,1,16,17,5,1,18,17,-1,1,-1,2,Stop,Stop,Stop,East,-1,0,339,538,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,North,West,Stop,-1,0,0,-1,Stop
14,3,0,0,1,1,10,15,13,16,13,15,17,15,16,14,13,15,Stop,North,West,West,-1,0,-1,-2,East
14,3,0,0,1,1,10,15,13,16,12,15,17,15,16,14,14,14,East,East,West,West,-1,0,-2,-3,East
15,3,1,0,1,1,11,15,14,16,12,15,16,15,16,14,15,13,East,South,West,West,-1,0,-3,-4,East
16,3,0,0,1,1,11,15,14,15,11,15,16,15,17,14,17,13,East,West,East,East,-1,0,-4,-5,East
17,3,0,0,1,1,12,15,13,15,12,15,15,15,17,16,17,13,East,West,East,East,-1,0,-5,-6,East
18,3,0,0,1,1,12,15,13,15,12,15,16,15,18,17,18,13,West,West,East,East,-1,0,-6,-7,East
19,3,0,0,1,1,11,15,12,15,13,15,17,15,20,19,18,14,West,West,North,East,-1,0,-7,-8,East
20,3,0,0,1,1,10,15,11,15,13,16,17,15,22,21,20,15,East,West,South,West,-1,0,-8,-9,East
21,3,0,0,1,1,11,15,10,15,13,15,17,15,22,23,20,17,East,East,South,West,-1,0,-9,-10,East
22,3,0,0,1,1,11,15,11,15,13,15,16,15,23,23,21,19,East,East,North,East,-1,0,-10,-11,East
23,3,0,0,1,1,11,15,12,15,13,16,15,15,24,23,23,19,East,East,North,East,-1,0,-11,-12,East
24,3,0,0,1,1,11,15,13,15,13,17,16,15,25,23,25,20,East,East,East,East,-1,0,-12,-13,East
25,3,0,0,1,1,12,15,14,15,14,17,16,15,25,23,25,20,East,North,South,West,-1,0,-13,-14,North
26,3,1,0,0,1,12,15,14,16,14,16,17,15,26,25,25,22,East,North,South,West,-1,0,-14,-15,North
26,4,1,1,0,0,12,15,14,17,14,15,16,15,25,25,23,21,East,South,West,West,-1,0,-15,-16,West
26,5,0,1,0,1,13,15,14,16,13,15,16,15,23,23,23,21,East,West,West,West,-1,0,-16,-17,West
25,5,0,0,1,1,13,15,13,16,12,15,15,15,22,23,23,20,North,South,East,West,-1,0,-17,-18,West
24,5,1,0,1,1,13,16,13,15,13,15,15,15,22,21,21,19,North,East,East,West,-1,0,-18,-19,West
23,5,0,0,1,1,13,16,14,15,13,15,15,15,21,19,20,19,North,East,West,North,-1,0,-19,-20,West
22,5,0,0,1,1,13,16,14,15,12,15,14,15,20,18,20,19,East,East,East,North,-1,0,-20,-21,North
21,5,1,0,1,0,14,16,15,15,13,15,14,16,18,16,18,18,East,East,North,North,-1,0,-21,-22,North
21,6,1,1,0,0,14,16,16,15,13,16,14,16,17,14,18,18,South,East,North,South,-1,0,-22,-23,North
21,7,1,1,0,0,14,15,16,15,13,16,14,17,15,13,17,16,North,West,South,South,-1,0,-23,-24,North
21,8,1,1,0,1,14,16,15,15,13,15,14,16,15,13,15,14,West,East,South,South,-1,0,-24,-25,North
21,9,1,1,0,0,13,16,16,15,13,15,14,15,15,11,14,13,East,East,North,West,-1,0,-25,-26,North
21,10,1,1,0,0,14,16,17,15,13,16,14,15,13,9,14,13,North,West,North,East,-1,0,-26,-27,North
21,11,1,1,1,1,14,17,16,15,13,17,13,15,13,9,14,11,East,West,North,East,-1,0,-27,-28,North
21,12,1,1,0,0,15,17,16,15,13,17,14,15,11,8,13,10,West,West,East,East,-1,0,-28,-29,North
21,13,1,1,0,0,14,17,15,15,14,17,14,15,11,8,11,9,South,East,South,East,-1,0,-29,-30,North
21,14,1,1,0,0,14,16,16,15,14,16,14,15,9,6,9,8,South,East,West,East,-1,0,-30,-31,West
21,15,1,1,1,1,14,15,16,15,13,16,14,15,7,5,9,7,East,East,South,North,-1,0,-31,-32,West
20,15,0,0,1,1,15,15,16,15,13,15,14,15,5,4,7,7,West,East,North,North,-1,0,-32,-33,North
19,15,1,1,1,0,14,15,16,15,13,16,14,16,5,3,7,7,North,East,North,South,-1,0,-33,-34,North
19,16,1,1,0,0,14,16,17,15,13,16,14,17,5,3,6,5,North,East,East,South,-1,0,-34,-35,West
19,17,0,1,0,1,14,16,17,15,14,16,14,16,6,4,6,6,West,West,South,South,-1,0,-35,-36,West
18,17,0,0,1,1,13,16,16,15,14,15,14,16,6,4,6,5,East,East,South,South,-1,0,-36,-37,West
17,17,0,0,1,1,14,16,17,15,14,15,14,16,4,2,5,5,West,East,West,West,-1,0,-37,-38,West
16,17,0,0,1,1,13,16,17,15,13,15,14,15,4,3,5,5,West,East,North,North,-1,0,-38,-39,West
15,17,1,0,1,1,13,16,17,15,13,16,13,15,3,4,3,3,East,East,South,North,-1,0,-39,-40,West
14,17,0,1,1,1,14,16,17,15,13,15,13,16,1,5,3,2,North,West,North,North,-1,0,-40,-41,West
13,17,0,1,1,1,14,17,16,15,13,16,13,16,1,5,1,1,North,West,North,North,-1,0,-41,-42,West
12,17,1,0,1,1,14,17,16,15,13,16,13,16,2,6,2,1,West,West,North,East,-1,0,-42,-43,East
11,17,0,0,1,1,13,17,16,15,13,16,13,17,2,7,3,3,East,West,North,East,-1,0,-43,-44,East
12,17,1,0,1,1,14,17,16,15,13,16,14,17,2,6,2,2,Stop,West,East,Stop,-1,0,-44,155,East
13,17,0,1,1,1,14,17,15,15,14,16,14,17,1,4,2,-1,Stop,West,Stop,Stop,-1,0,155,554,East
14,17,0,1,1,1,1,1,14,15,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,-1,0,554,553,East
15,17,1,0,1,1,1,1,15,15,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,-1,0,553,552,East
16,17,0,0,1,1,1,1,15,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,-1,0,552,551,East
17,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,-1,0,551,550,West
18,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,-1,0,550,549,West
17,17,0,0,1,1,1,1,17,15,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,-1,0,549,548,West
16,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,-1,0,548,547,West
15,17,1,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,-1,0,547,546,South
14,17,0,1,1,1,1,1,17,15,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,-1,0,546,545,South
14,16,1,1,0,1,1,1,17,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,-1,0,545,544,West
14,15,1,0,1,1,1,1,17,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,-1,0,544,543,West
13,15,1,0,1,1,1,1,17,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,-1,0,543,542,West
12,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,-1,0,542,541,West
11,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,-1,0,541,540,East
10,15,0,0,1,0,1,1,16,15,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,-1,0,540,539,East
11,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,-1,0,539,538,East
12,15,0,0,1,1,1,1,16,15,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,-1,0,538,537,East
13,15,1,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,West,Stop,Stop,-1,0,537,536,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,Stop,East,West,-1,0,0,-1,West
14,3,0,0,1,1,11,15,13,15,15,15,17,15,15,13,13,14,East,East,East,East,-1,0,-1,-2,West
13,3,0,0,1,1,12,15,14,15,16,15,16,15,13,13,15,16,West,East,East,West,-1,0,-2,-3,North
12,3,1,0,1,1,11,15,15,15,17,15,17,15,13,15,17,16,West,West,East,East,-1,0,-3,-4,North
12,4,1,1,0,0,11,15,14,15,17,15,16,15,12,13,16,16,West,West,West,West,-1,0,-4,-5,West
12,5,0,1,0,1,10,15,13,15,16,15,17,15,12,11,14,14,East,East,West,West,-1,0,-5,-6,West
11,5,0,0,1,1,11,15,14,15,15,15,16,15,10,13,14,15,East,North,East,West,-1,0,-6,-7,West
10,5,0,0,1,1,12,15,14,16,16,15,16,15,12,15,16,16,East,North,West,West,-1,0,-7,-8,North
9,5,1,0,1,0,12,15,14,16,15,15,16,15,13,16,16,17,East,South,West,East,-1,0,-8,-9,North
9,6,1,1,0,0,12,15,14,15,14,15,16,15,12,14,14,17,East,West,West,West,-1,0,-9,-10,North
9,7,1,1,0,0,12,15,13,15,13,15,17,15,11,12,12,15,West,East,East,West,-1,0,-10,-11,East
9,8,0,1,1,1,11,15,14,15,14,15,16,15,9,12,12,13,East,East,West,East,-1,0,-11,-12,East
10,8,0,0,1,1,12,15,15,15,13,15,15,15,9,12,10,13,East,West,North,East,-1,0,-12,-13,East
11,8,0,0,1,1,13,15,14,15,13,16,16,15,9,10,10,12,West,East,East,East,-1,0,-13,-14,North
12,8,1,0,1,1,12,15,15,15,14,16,16,15,7,10,10,12,West,East,North,West,-1,0,-14,-15,North
12,9,1,1,0,0,11,15,15,15,14,17,17,15,7,9,10,10,West,East,South,West,-1,0,-15,-16,North
12,10,1,1,0,0,11,15,16,15,14,16,16,15,6,9,8,8,East,East,South,West,-1,0,-16,-17,West
12,11,0,1,0,1,12,15,17,15,14,15,15,15,4,9,6,7,West,West,East,West,-1,0,-17,-18,West
11,11,0,0,1,1,11,15,16,15,15,15,15,15,4,9,8,7,West,West,West,West,-1,0,-18,-19,West
10,11,0,0,1,1,11,15,15,15,14,15,14,15,5,9,8,7,West,West,West,North,-1,0,-19,-20,West
9,11,0,0,1,1,10,15,15,15,13,15,13,15,5,10,8,9,East,West,East,East,-1,0,-20,-21,North
8,11,1,0,1,1,11,15,15,15,14,15,13,16,7,11,10,11,West,East,East,East,-1,0,-21,-22,North
8,12,1,1,0,0,10,15,16,15,14,15,14,16,5,11,9,10,East,East,East,South,-1,0,-22,-23,North
8,13,1,1,1,0,11,15,16,15,14,15,14,16,5,10,8,8,East,East,East,West,-1,0,-23,-24,North
8,14,1,1,0,0,11,15,17,15,14,15,14,15,4,10,7,6,East,East,East,East,-1,0,-24,-25,North
8,15,1,1,0,1,11,15,17,15,15,15,13,15,3,9,7,6,West,West,East,East,-1,0,-25,-26,North
8,16,1,1,0,0,10,15,16,15,15,15,14,15,3,9,8,8,West,West,East,East,-1,0,-26,-27,East
8,17,0,1,1,0,10,15,16,15,16,15,15,15,4,10,10,10,West,East,East,East,-1,0,-27,-28,East
9,17,0,0,1,1,10,15,17,15,17,15,16,15,3,10,10,9,West,West,East,East,-1,0,-28,-29,East
10,17,0,0,1,1,10,15,16,15,17,15,16,15,2,8,9,9,West,West,East,East,-1,0,-29,-30,East
11,17,0,0,1,1,10,15,15,15,17,15,17,15,3,6,8,8,East,East,West,East,-1,0,-30,-31,East
12,17,1,0,1,1,11,15,16,15,16,15,17,15,3,6,6,7,West,East,West,East,-1,0,-31,-32,South
13,17,0,1,1,1,10,15,16,15,16,15,17,15,5,5,5,6,East,East,West,West,-1,0,-32,-33,South
13,16,1,1,1,0,11,15,17,15,15,15,17,15,3,5,3,4,West,West,West,East,-1,0,-33,-34,West
13,15,1,0,1,1,10,15,16,15,15,15,16,15,3,3,2,4,West,West,West,East,-1,0,-34,-35,East
12,15,0,0,1,1,10,15,16,15,15,15,17,15,2,4,3,5,West,West,Stop,West,-1,0,-35,-36,East
13,15,1,0,1,1,10,15,16,15,14,15,17,15,3,3,1,3,West,Stop,Stop,Stop,-1,0,-36,163,East
14,15,1,0,1,1,10,15,15,15,5,1,16,15,4,1,-1,1,West,Stop,Stop,Stop,-1,0,163,562,West
15,15,0,0,1,1,10,15,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,-1,0,562,561,West
14,15,1,0,1,1,11,15,3,1,5,1,7,1,3,-1,-1,-1,West,Stop,Stop,Stop,-1,0,561,560,West
13,15,1,0,1,1,10,15,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,-1,0,560,559,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,-1,0,0,-1,Stop
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,-1,0,-1,-2,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,-1,0,-2,-3,West
13,3,0,0,1,1,10,15,13,15,14,15,17,15,15,12,13,16,Stop,Stop,Stop,Stop,-1,0,-3,-4,North
12,3,1,0,1,1,10,15,13,15,14,15,17,15,14,13,14,17,Stop,Stop,Stop,Stop,-1,0,-4,-5,North
12,4,1,1,0,0,10,15,13,15,14,15,17,15,13,12,13,16,Stop,Stop,Stop,Stop,-1,0,-5,-6,West
12,5,0,1,0,1,10,15,13,15,14,15,17,15,12,11,12,15,Stop,Stop,Stop,Stop,-1,0,-6,-7,West
11,5,0,0,1,1,10,15,13,15,14,15,17,15,11,12,13,16,Stop,Stop,Stop,Stop,-1,0,-7,-8,West
10,5,0,0,1,1,10,15,13,15,14,15,17,15,10,13,14,17,Stop,Stop,Stop,Stop,-1,0,-8,-9,North
9,5,1,0,1,0,10,15,13,15,14,15,17,15,11,14,15,18,Stop,Stop,Stop,Stop,-1,0,-9,-10,North
9,6,1,1,0,0,10,15,13,15,14,15,17,15,10,13,14,17,Stop,Stop,Stop,Stop,-1,0,-10,-11,North
9,7,1,1,0,0,10,15,13,15,14,15,17,15,9,12,13,16,Stop,Stop,Stop,Stop,-1,0,-11,-12,East
9,8,0,1,1,1,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,-1,0,-12,-13,East
10,8,0,0,1,1,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,-1,0,-13,-14,East
11,8,0,0,1,1,10,15,13,15,14,15,17,15,8,9,10,13,Stop,Stop,Stop,Stop,-1,0,-14,-15,North
12,8,1,0,1,1,10,15,13,15,14,15,17,15,9,8,9,12,Stop,Stop,Stop,Stop,-1,0,-15,-16,North
12,9,1,1,0,0,10,15,13,15,14,15,17,15,8,7,8,11,Stop,Stop,Stop,Stop,-1,0,-16,-17,North
12,10,1,1,0,0,10,15,13,15,14,15,17,15,7,6,7,10,Stop,Stop,Stop,Stop,-1,0,-17,-18,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,-1,0,-18,-19,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,-1,0,-19,-20,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-20,-21,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-21,-22,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-22,-23,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-23,-24,North
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-24,-25,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-25,-26,North
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-26,-27,North
8,16,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-27,-28,Stop
8,17,0,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-28,-29,East
8,17,0,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,-1,0,-29,-30,East
9,17,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,-1,0,-30,-31,East
10,17,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,-1,0,-31,-32,East
11,17,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,-1,0,-32,-33,North
12,17,1,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,-1,0,-33,-34,North
12,18,1,1,0,0,10,15,13,15,14,15,17,15,5,4,5,8,Stop,Stop,Stop,Stop,-1,0,-34,-35,North
12,19,1,1,0,0,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,-1,0,-35,-36,West
12,20,0,1,0,1,10,15,13,15,14,15,17,15,7,6,7,10,Stop,Stop,Stop,Stop,-1,0,-36,-37,West
11,20,0,0,1,1,10,15,13,15,14,15,17,15,6,7,8,11,Stop,Stop,Stop,Stop,-1,0,-37,-38,West
10,20,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,-1,0,-38,-39,North
9,20,1,0,1,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,-1,0,-39,-40,North
9,21,1,1,0,0,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,-1,0,-40,-41,North
9,22,1,1,0,0,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,-1,0,-41,-42,East
9,23,0,1,1,1,10,15,13,15,14,15,17,15,9,12,13,16,Stop,Stop,Stop,Stop,-1,0,-42,-43,East
10,23,0,0,1,1,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,-1,0,-43,-44,East
11,23,0,0,1,1,10,15,13,15,14,15,17,15,9,10,11,14,Stop,Stop,Stop,Stop,-1,0,-44,-45,East
12,23,1,0,1,1,10,15,13,15,14,15,17,15,10,9,10,13,Stop,Stop,Stop,Stop,-1,0,-45,-46,East
13,23,0,0,1,1,10,15,13,15,14,15,17,15,11,8,9,12,Stop,Stop,Stop,Stop,-1,0,-46,-47,East
14,23,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,11,Stop,Stop,Stop,Stop,-1,0,-47,-48,East
15,23,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,10,Stop,Stop,Stop,Stop,-1,0,-48,-49,East
16,23,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,9,Stop,Stop,Stop,Stop,-1,0,-49,-50,East
17,23,0,0,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-50,-51,South
18,23,0,1,1,1,10,15,13,15,14,15,17,15,16,13,12,9,Stop,Stop,Stop,Stop,-1,0,-51,-52,South
18,22,1,1,0,0,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,-1,0,-52,-53,South
18,21,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,-1,0,-53,-54,West
